TCSPC_Decay_2; IRF IRF	 	TCSPC_Decay_2; Decay	 	Fitted Curve	 	Residuals	 
Time[ns]	Intensity[Cnts]	Time[ns]	Intensity[Cnts]	Time[ns]	Intensity[Cnts]	Time[ns]	Resids.[StdDev.]
 	 	18.7199999251986	24	18.7199999251986	15.9824514389038	18.7199999251986	1.63657522201538
 	 	18.7279999251667	14	18.7279999251667	15.9489765167236	18.7279999251667	-0.52088588476181
 	 	18.7359999251347	14	18.7359999251347	15.9166870117188	18.7359999251347	-0.512256145477295
 	 	18.7439999251027	18	18.7439999251027	15.8828802108765	18.7439999251027	0.499009907245636
 	 	18.7519999250708	18	18.7519999250708	15.8502759933472	18.7519999250708	0.506694793701172
 	 	18.7599999250388	18	18.7599999250388	15.81667137146	18.7599999250388	0.514615476131439
 	 	18.7679999250068	16	18.7679999250068	15.7831506729126	18.7679999250068	0.0542123317718506
 	 	18.7759999249749	14	18.7759999249749	15.7514314651489	18.7759999249749	-0.468089759349823
 	 	18.7839999249429	20	18.7839999249429	15.7181129455566	18.7839999249429	0.957459032535553
 	 	18.7919999249109	14	18.7919999249109	15.6866254806519	18.7919999249109	-0.450769633054733
 	 	18.799999924879	20	18.799999924879	15.6535139083862	18.799999924879	0.971903860569
 	 	18.807999924847	13	18.807999924847	15.6216621398926	18.807999924847	-0.727118253707886
 	 	18.815999924815	13	18.815999924815	15.5887517929077	18.815999924815	-0.717990577220917
 	 	18.8239999247831	14	18.8239999247831	15.5577192306519	18.8239999247831	-0.416317969560623
 	 	18.8319999247511	20	18.8319999247511	15.5244045257568	18.8319999247511	1.0007735490799
 	 	18.8399999247191	14	18.8399999247191	15.4917678833008	18.8399999247191	-0.398691743612289
 	 	18.8479999246872	17	18.8479999246872	15.4610719680786	18.8479999246872	0.373244881629944
 	 	18.8559999246552	18	18.8559999246552	15.4280223846436	18.8559999246552	0.606220960617065
 	 	18.8639999246232	16	18.8639999246232	15.3975524902344	18.8639999246232	0.150611877441406
 	 	18.8719999245913	26	18.8719999245913	15.3646926879883	18.8719999245913	2.08575534820557
 	 	18.8799999245593	17	18.8799999245593	15.3344440460205	18.8799999245593	0.403956651687622
 	 	18.8879999245273	15	18.8879999245273	15.3017616271973	18.8879999245273	-0.0779145136475563
 	 	18.8959999244954	24	18.8959999244954	15.271900177002	18.8959999244954	1.78161597251892
 	 	18.9039999244634	22	18.9039999244634	15.2401523590088	18.9039999244634	1.4412043094635
 	 	18.9119999244314	20	18.9119999244314	15.2085046768188	18.9119999244314	1.07141089439392
 	 	18.9199999243995	19	18.9199999243995	15.1775684356689	18.9199999243995	0.876925945281982
 	 	18.9279999243675	8	18.9279999243675	15.146710395813	18.9279999243675	-2.5267436504364
 	 	18.9359999243355	15	18.9359999243355	15.1159400939941	18.9359999243355	-0.0299356039613485
 	 	18.9439999243036	20	18.9439999243036	15.0852489471436	18.9439999243036	1.09897172451019
 	 	18.9519999242716	15	18.9519999242716	15.0546369552612	18.9519999242716	-0.0141072012484074
 	 	18.9599999242396	10	18.9599999242396	15.0235118865967	18.9599999242396	-1.5885739326477
 	 	18.9679999242077	31	18.9679999242077	14.9930639266968	18.9679999242077	2.87493062019348
 	 	18.9759999241757	12	18.9759999241757	14.9627046585083	18.9759999241757	-0.85525918006897
 	 	18.9839999241437	16	18.9839999241437	14.9324235916138	18.9839999241437	0.266894102096558
 	 	18.9919999241118	18	18.9919999241118	14.9022264480591	18.9919999241118	0.730152249336243
 	 	18.9999999240798	19	18.9999999240798	14.8726711273193	18.9999999240798	0.94687420129776
 	 	19.0079999240478	12	19.0079999240478	14.8414993286133	19.0079999240478	-0.82027018070221
 	 	19.0159999240159	19	19.0159999240159	14.812108039856	19.0159999240159	0.960768282413483
 	 	19.0239999239839	27	19.0239999239839	14.7822246551514	19.0239999239839	2.35131192207336
 	 	19.0319999239519	14	19.0319999239519	14.7524309158325	19.0319999239519	-0.201095625758171
 	 	19.03999992392	14	19.03999992392	14.7221717834473	19.03999992392	-0.193008527159691
 	 	19.047999923888	23	19.047999923888	14.6925363540649	19.047999923888	1.73222589492798
 	 	19.055999923856	15	19.055999923856	14.6635189056396	19.055999923856	0.0868790447711945
 	 	19.0639999238241	12	19.0639999238241	14.6340389251709	19.0639999238241	-0.760381519794464
 	 	19.0719999237921	14	19.0719999237921	14.6041259765625	19.0719999237921	-0.16145946085453
 	 	19.0799999237601	13	19.0799999237601	14.5748147964478	19.0799999237601	-0.436775028705597
 	 	19.0879999237282	24	19.0879999237282	14.5460891723633	19.0879999237282	1.92977142333984
 	 	19.0959999236962	16	19.0959999236962	14.5169372558594	19.0959999236962	0.370765686035156
 	 	19.1039999236642	19	19.1039999236642	14.4873628616333	19.1039999236642	1.03526997566223
 	 	19.1119999236323	21	19.1119999236323	14.4588689804077	19.1119999236323	1.42739176750183
 	 	19.1199999236003	13	19.1199999236003	14.4299478530884	19.1199999236003	-0.396596163511276
 	 	19.1279999235683	24	19.1279999235683	14.4006299972534	19.1279999235683	1.95946323871613
 	 	19.1359999235364	10	19.1359999235364	14.3723583221436	19.1359999235364	-1.38266110420227
 	 	19.1439999235044	14	19.1439999235044	14.3441476821899	19.1439999235044	-0.0919773355126381
 	 	19.1519999234724	12	19.1519999234724	14.3150844573975	19.1519999234724	-0.668307304382324
 	 	19.1599999234405	23	19.1599999234405	14.2865619659424	19.1599999234405	1.81687748432159
 	 	19.1679999234085	7	19.1679999234085	14.2585773468018	19.1679999234085	-2.74348425865173
 	 	19.1759999233765	12	19.1759999233765	14.2297687530518	19.1759999233765	-0.643678784370422
 	 	19.1839999233446	20	19.1839999233446	14.2019281387329	19.1839999233446	1.2964882850647
 	 	19.1919999233126	14	19.1919999233126	14.1741647720337	19.1919999233126	-0.046547494828701
 	 	19.1999999232806	18	19.1999999232806	14.1456003189087	19.1999999232806	0.908490717411041
 	 	19.2079999232487	9	19.2079999232487	14.117977142334	19.2079999232487	-1.70599234104156
 	 	19.2159999232167	11	19.2159999232167	14.0895853042603	19.2159999232167	-0.93154501914978
 	 	19.2239999231847	17	19.2239999231847	14.0621137619019	19.2239999231847	0.712542057037353
 	 	19.2319999231528	8	19.2319999231528	14.0347089767456	19.2319999231528	-2.13359189033508
 	 	19.2399999231208	17	19.2399999231208	14.0065631866455	19.2399999231208	0.726015090942383
 	 	19.2479999230888	17	19.2479999230888	13.979305267334	19.2479999230888	0.732626080513
 	 	19.2559999230569	20	19.2559999230569	13.9513273239136	19.2559999230569	1.3525242805481
 	 	19.2639999230249	16	19.2639999230249	13.9242172241211	19.2639999230249	0.518945693969727
 	 	19.2719999229929	18	19.2719999229929	13.8967962265015	19.2719999229929	0.967134416103363
 	 	19.279999922961	24	19.279999922961	13.8698225021362	19.279999922961	2.06781387329102
 	 	19.287999922929	20	19.287999922929	13.8421764373779	19.287999922929	1.37693119049072
 	 	19.295999922897	15	19.295999922897	13.8153581619263	19.295999922897	0.305873215198517
 	 	19.3039999228651	21	19.3039999228651	13.7882385253906	19.3039999228651	1.57373535633087
 	 	19.3119999228331	17	19.3119999228331	13.7615613937378	19.3119999228331	0.785436749458313
 	 	19.3199999228011	15	19.3199999228011	13.7349481582642	19.3199999228011	0.326634973287582
 	 	19.3279999227692	11	19.3279999227692	13.7080516815186	19.3279999227692	-0.816508293151855
 	 	19.3359999227372	11	19.3359999227372	13.6812429428101	19.3359999227372	-0.808425188064575
 	 	19.3439999227052	18	19.3439999227052	13.654504776001	19.3439999227052	1.02424299716949
 	 	19.3519999226733	16	19.3519999226733	13.6278514862061	19.3519999226733	0.593037128448486
 	 	19.3599999226413	12	19.3599999226413	13.601598739624	19.3599999226413	-0.462341725826263
 	 	19.3679999226093	18	19.3679999226093	13.5750894546509	19.3679999226093	1.04296135902405
 	 	19.3759999225774	22	19.3759999225774	13.5489797592163	19.3759999225774	1.8017635345459
 	 	19.3839999225454	13	19.3839999225454	13.5226249694824	19.3839999225454	-0.144950091838837
 	 	19.3919999225134	7	19.3919999225134	13.4966554641724	19.3919999225134	-2.45550489425659
 	 	19.3999999224815	16	19.3999999224815	13.4704475402832	19.3999999224815	0.632388114929199
 	 	19.4079999224495	15	19.4079999224495	13.4446134567261	19.4079999224495	0.401599079370499
 	 	19.4159999224175	12	19.4159999224175	13.4185647964478	19.4159999224175	-0.409504383802414
 	 	19.4239999223856	13	19.4239999223856	13.3925857543945	19.4239999223856	-0.108883693814278
 	 	19.4319999223536	18	19.4319999223536	13.3669681549072	19.4319999223536	1.09201610088348
 	 	19.4399999223217	10	19.4399999223217	13.341139793396	19.4399999223217	-1.05656123161316
 	 	19.4479999222897	13	19.4479999222897	13.3159217834473	19.4479999222897	-0.0876209363341331
 	 	19.4559999222577	19	19.4559999222577	13.2902450561523	19.4559999222577	1.30990767478943
 	 	19.4639999222258	15	19.4639999222258	13.2646389007568	19.4639999222258	0.44806832075119
 	 	19.4719999221938	21	19.4719999221938	13.2393655776978	19.4719999221938	1.69350922107697
 	 	19.4799999221618	17	19.4799999221618	13.2139139175415	19.4799999221618	0.918260753154755
 	 	19.4879999221299	15	19.4879999221299	13.1885347366333	19.4879999221299	0.467718333005905
 	 	19.4959999220979	17	19.4959999220979	13.1637048721313	19.4959999220979	0.930438220500946
 	 	19.5039999220659	10	19.5039999220659	13.1384735107422	19.5039999220659	-0.992472469806671
 	 	19.511999922034	14	19.511999922034	13.1133241653442	19.511999922034	0.236974090337753
 	 	19.519999922002	15	19.519999922002	13.0884599685669	19.519999922002	0.493557512760162
 	 	19.52799992197	17	19.52799992197	13.063666343689	19.52799992197	0.954701125621796
 	 	19.5359999219381	13	19.5359999219381	13.0387334823608	19.5359999219381	-0.0107427351176739
 	 	19.5439999219061	16	19.5439999219061	13.0140781402588	19.5439999219061	0.746480464935303
 	 	19.5519999218741	17	19.5519999218741	12.9894924163818	19.5519999218741	0.972690939903259
 	 	19.5599999218422	21	19.5599999218422	12.9647779464722	19.5599999218422	1.75342917442322
 	 	19.5679999218102	18	19.5679999218102	12.9405097961426	19.5679999218102	1.19253325462341
 	 	19.5759999217782	22	19.5759999217782	12.9159450531006	19.5759999217782	1.93672704696655
 	 	19.5839999217463	18	19.5839999217463	12.8914499282837	19.5839999217463	1.20409679412842
 	 	19.5919999217143	19	19.5919999217143	12.8672065734863	19.5919999217143	1.40695929527283
 	 	19.5999999216823	15	19.5999999216823	12.8430252075195	19.5999999216823	0.556928515434265
 	 	19.6079999216504	10	19.6079999216504	12.8189058303833	19.6079999216504	-0.891416311264038
 	 	19.6159999216184	11	19.6159999216184	12.7947101593018	19.6159999216184	-0.541125476360321
 	 	19.6239999215864	5	19.6239999215864	12.7707328796387	19.6239999215864	-3.47517728805542
 	 	19.6319999215545	6	19.6319999215545	12.7466821670532	19.6319999215545	-2.75432157516479
 	 	19.6399999215225	13	19.6399999215225	12.722975730896	19.6399999215225	0.0768327116966248
 	 	19.6479999214905	21	19.6479999214905	12.6990633010864	19.6479999214905	1.81141293048859
 	 	19.6559999214586	14	19.6559999214586	12.6753578186035	19.6559999214586	0.354025512933731
 	 	19.6639999214266	15	19.6639999214266	12.6517152786255	19.6639999214266	0.60632449388504
 	 	19.6719999213946	14	19.6719999213946	12.6280298233032	19.6719999213946	0.366674453020096
 	 	19.6799999213627	15	19.6799999213627	12.6046266555786	19.6799999213627	0.618482708930969
 	 	19.6879999213307	19	19.6879999213307	12.5811815261841	19.6879999213307	1.47257792949677
 	 	19.6959999212987	14	19.6959999212987	12.5577087402344	19.6959999212987	0.385468542575836
 	 	19.7039999212668	18	19.7039999212668	12.5343961715698	19.7039999212668	1.28825521469116
 	 	19.7119999212348	20	19.7119999212348	12.5111570358276	19.7119999212348	1.67455613613129
 	 	19.7199999212028	23	19.7199999212028	12.4878950119019	19.7199999212028	2.19192552566528
 	 	19.7279999211709	7	19.7279999211709	12.4647884368896	19.7279999211709	-2.06549596786499
 	 	19.7359999211389	10	19.7359999211389	12.4418201446533	19.7359999211389	-0.772171318531036
 	 	19.7439999211069	14	19.7439999211069	12.4188346862793	19.7439999211069	0.42258420586586
 	 	19.751999921075	15	19.751999921075	12.3959217071533	19.751999921075	0.672370135784149
 	 	19.759999921043	21	19.759999921043	12.3730182647705	19.759999921043	1.88256180286407
 	 	19.767999921011	9	19.767999921011	12.3502349853516	19.767999921011	-1.11674499511719
 	 	19.7759999209791	15	19.7759999209791	12.327522277832	19.7759999209791	0.690030753612518
 	 	19.7839999209471	19	19.7839999209471	12.3048734664917	19.7839999209471	1.5359673500061
 	 	19.7919999209151	13	19.7919999209151	12.2822933197021	19.7919999209151	0.199056014418602
 	 	19.7999999208832	18	19.7999999208832	12.2597694396973	19.7999999208832	1.35298526287079
 	 	19.8079999208512	13	19.8079999208512	12.2373161315918	19.8079999208512	0.211530447006226
 	 	19.8159999208192	16	19.8159999208192	12.2149276733398	19.8159999208192	0.946268081665039
 	 	19.8239999207873	12	19.8239999207873	12.1926040649414	19.8239999207873	-0.0556000061333179
 	 	19.8319999207553	7	19.8319999207553	12.1703481674194	19.8319999207553	-1.95420789718628
 	 	19.8399999207233	19	19.8399999207233	12.1481504440308	19.8399999207233	1.57192206382751
 	 	19.8479999206914	22	19.8479999206914	12.1260223388672	19.8479999206914	2.1051390171051
 	 	19.8559999206594	13	19.8559999206594	12.1039619445801	19.8559999206594	0.248516246676445
 	 	19.8639999206274	9	19.8639999206274	12.081958770752	19.8639999206274	-1.02731955051422
 	 	19.8719999205955	12	19.8719999205955	12.0600280761719	19.8719999205955	-0.0173286125063896
 	 	19.8799999205635	11	19.8799999205635	12.038158416748	19.8799999205635	-0.313016533851624
 	 	19.8879999205315	13	19.8879999205315	12.0163335800171	19.8879999205315	0.272819966077805
 	 	19.8959999204996	18	19.8959999204996	11.9945945739746	19.8959999204996	1.41548764705658
 	 	19.9039999204676	17	19.9039999204676	11.9729166030884	19.9039999204676	1.21924686431885
 	 	19.9119999204356	13	19.9119999204356	11.9513034820557	19.9119999204356	0.290856093168259
 	 	19.9199999204037	12	19.9199999204037	11.9297275543213	19.9199999204037	0.0202859081327915
 	 	19.9279999203717	23	19.9279999203717	11.9082374572754	19.9279999203717	2.31279230117798
 	 	19.9359999203397	20	19.9359999203397	11.8867855072021	19.9359999203397	1.81416988372803
 	 	19.9439999203078	11	19.9439999203078	11.8654251098633	19.9439999203078	-0.260935485363007
 	 	19.9519999202758	16	19.9519999202758	11.8441333770752	19.9519999202758	1.0389666557312
 	 	19.9599999202438	19	19.9599999202438	11.8230209350586	19.9599999202438	1.64651191234589
 	 	19.9679999202119	14	19.9679999202119	11.8018188476563	19.9679999202119	0.587488651275635
 	 	19.9759999201799	19	19.9759999201799	11.780725479126	19.9759999201799	1.65621519088745
 	 	19.9839999201479	12	19.9839999201479	11.7596406936646	19.9839999201479	0.069385752081871
 	 	19.991999920116	6	19.991999920116	11.738673210144	19.991999920116	-2.34280347824097
 	 	19.999999920084	10	19.999999920084	11.7177124023437	19.999999920084	-0.543188333511353
 	 	20.007999920052	16	20.007999920052	11.6968059539795	20.007999920052	1.07579851150513
 	 	20.0159999200201	12	20.0159999200201	11.6759662628174	20.0159999200201	0.0935404822230339
 	 	20.0239999199881	6	20.0239999199881	11.6552410125732	20.0239999199881	-2.30874252319336
 	 	20.0319999199561	14	20.0319999199561	11.634521484375	20.0319999199561	0.632200717926025
 	 	20.0399999199242	12	20.0399999199242	11.6138572692871	20.0399999199242	0.111469805240631
 	 	20.0479999198922	10	20.0479999198922	11.5932474136353	20.0479999198922	-0.503829061985016
 	 	20.0559999198602	12	20.0559999198602	11.5729990005493	20.0559999198602	0.123264573514462
 	 	20.0639999198283	15	20.0639999198283	11.5525217056274	20.0639999198283	0.890135049819946
 	 	20.0719999197963	15	20.0719999197963	11.5321063995361	20.0719999197963	0.895406305789948
 	 	20.0799999197643	14	20.0799999197643	11.5117425918579	20.0799999197643	0.665014743804932
 	 	20.0879999197324	16	20.0879999197324	11.4914417266846	20.0879999197324	1.12713956832886
 	 	20.0959999197004	12	20.0959999197004	11.4711980819702	20.0959999197004	0.152651965618134
 	 	20.1039999196684	11	20.1039999196684	11.4510135650635	20.1039999196684	-0.13598570227623
 	 	20.1119999196365	14	20.1119999196365	11.4308910369873	20.1119999196365	0.686623275279999
 	 	20.1199999196045	6	20.1199999196045	11.4108200073242	20.1199999196045	-2.20895791053772
 	 	20.1279999195725	10	20.1279999195725	11.3911056518555	20.1279999195725	-0.439906239509583
 	 	20.1359999195406	12	20.1359999195406	11.371166229248	20.1359999195406	0.181528672575951
 	 	20.1439999195086	17	20.1439999195086	11.3511753082275	20.1439999195086	1.37004125118256
 	 	20.1519999194766	13	20.1519999194766	11.3313503265381	20.1519999194766	0.462800145149231
 	 	20.1599999194447	15	20.1599999194447	11.311580657959	20.1599999194447	0.952345788478851
 	 	20.1679999194127	10	20.1679999194127	11.2918653488159	20.1679999194127	-0.408523678779602
 	 	20.1759999193807	23	20.1759999193807	11.2725582122803	20.1759999193807	2.44534063339233
 	 	20.1839999193488	11	20.1839999193488	11.252854347229	20.1839999193488	-0.0762384533882141
 	 	20.1919999193168	15	20.1919999193168	11.2333221435547	20.1919999193168	0.972552061080933
 	 	20.1999999192848	12	20.1999999192848	11.2137260437012	20.1999999192848	0.226977735757828
 	 	20.2079999192529	12	20.2079999192529	11.1943054199219	20.2079999192529	0.232583984732628
 	 	20.2159999192209	17	20.2159999192209	11.1748218536377	20.2159999192209	1.41281318664551
 	 	20.2239999191889	8	20.2239999191889	11.1559085845947	20.2239999191889	-1.11578214168549
 	 	20.231999919157	16	20.231999919157	11.1366739273071	20.231999919157	1.21583151817322
 	 	20.239999919125	12	20.239999919125	11.1173553466797	20.239999919125	0.254797577857971
 	 	20.247999919093	14	20.247999919093	11.0980911254883	20.247999919093	0.775567770004273
 	 	20.2559999190611	9	20.2559999190611	11.0790252685547	20.2559999190611	-0.693008422851562
 	 	20.2639999190291	15	20.2639999190291	11.0604429244995	20.2639999190291	1.01718926429749
 	 	20.2719999189971	14	20.2719999189971	11.0413541793823	20.2719999189971	0.790731370449066
 	 	20.2799999189652	8	20.2799999189652	11.0223150253296	20.2799999189652	-1.06854975223541
 	 	20.2879999189332	16	20.2879999189332	11.003324508667	20.2879999189332	1.24916887283325
 	 	20.2959999189012	11	20.2959999189012	10.9850130081177	20.2959999189012	0.00451874826103449
 	 	20.3039999188693	11	20.3039999188693	10.9661388397217	20.3039999188693	0.0102095240727067
 	 	20.3119999188373	20	20.3119999188373	10.947322845459	20.3119999188373	2.02424025535583
 	 	20.3199999188053	14	20.3199999188053	10.9285564422607	20.3199999188053	0.82087779045105
 	 	20.3279999187734	19	20.3279999187734	10.9103374481201	20.3279999187734	1.85589587688446
 	 	20.3359999187414	13	20.3359999187414	10.8918552398682	20.3359999187414	0.584694147109985
 	 	20.3439999187094	13	20.3439999187094	10.8732566833496	20.3439999187094	0.589852452278137
 	 	20.3519999186775	10	20.3519999186775	10.8545398712158	20.3519999186775	-0.27022922039032
 	 	20.3599999186455	14	20.3599999186455	10.8367462158203	20.3599999186455	0.845415115356445
 	 	20.3679999186135	20	20.3679999186135	10.8183135986328	20.3679999186135	2.05308747291565
 	 	20.3759999185816	10	20.3759999185816	10.7999362945557	20.3759999185816	-0.252962052822113
 	 	20.3839999185496	16	20.3839999185496	10.781418800354	20.3839999185496	1.3046452999115
 	 	20.3919999185176	10	20.3919999185176	10.7637052536011	20.3919999185176	-0.241504803299904
 	 	20.3999999184857	11	20.3999999184857	10.7454824447632	20.3999999184857	0.0767399296164513
 	 	20.4079999184537	16	20.4079999184537	10.72731590271	20.4079999184537	1.31817102432251
 	 	20.4159999184217	12	20.4159999184217	10.7097911834717	20.4159999184217	0.372451215982437
 	 	20.4239999183898	6	20.4239999183898	10.6917333602905	20.4239999183898	-1.91539216041565
 	 	20.4319999183578	14	20.4319999183578	10.6735324859619	20.4319999183578	0.889035820960999
 	 	20.4399999183258	11	20.4399999183258	10.6555805206299	20.4399999183258	0.103846378624439
 	 	20.4479999182939	11	20.4479999182939	10.638295173645	20.4479999182939	0.109058111906052
 	 	20.4559999182619	12	20.4559999182619	10.620457649231	20.4559999182619	0.398239582777023
 	 	20.4639999182299	8	20.4639999182299	10.6024560928345	20.4639999182299	-0.920107185840607
 	 	20.471999918198	21	20.471999918198	10.5853614807129	20.471999918198	2.27266049385071
 	 	20.479999918166	8	20.479999918166	10.5674638748169	20.479999918166	-0.907735586166382
 	 	20.4879999181341	16	20.4879999181341	10.5498332977295	20.4879999181341	1.36254167556763
 	 	20.4959999181021	15	20.4959999181021	10.5327014923096	20.4959999181021	1.1534515619278
 	 	20.5039999180701	9	20.5039999180701	10.5151805877686	20.5039999180701	-0.505060195922852
 	 	20.5119999180382	19	20.5119999180382	10.497486114502	20.5119999180382	1.95061051845551
 	 	20.5199999180062	7	20.5199999180062	10.4807548522949	20.5199999180062	-1.31560170650482
 	 	20.5279999179742	6	20.5279999179742	10.4631614685059	20.5279999179742	-1.82207798957825
 	 	20.5359999179423	6	20.5359999179423	10.4456176757813	20.5359999179423	-1.81491577625275
 	 	20.5439999179103	11	20.5439999179103	10.429069519043	20.5439999179103	0.172142013907433
 	 	20.5519999178783	8	20.5519999178783	10.4116287231445	20.5519999178783	-0.852639496326447
 	 	20.5599999178464	10	20.5599999178464	10.3949661254883	20.5599999178464	-0.124899253249168
 	 	20.5679999178144	15	20.5679999178144	10.3778667449951	20.5679999178144	1.19342970848084
 	 	20.5759999177824	13	20.5759999177824	10.3605756759644	20.5759999177824	0.732044577598572
 	 	20.5839999177505	11	20.5839999177505	10.3440837860107	20.5839999177505	0.197766184806824
 	 	20.5919999177185	12	20.5919999177185	10.3268928527832	20.5919999177185	0.48298442363739
 	 	20.5999999176865	12	20.5999999176865	10.3105201721191	20.5999999176865	0.487710803747177
 	 	20.6079999176546	9	20.6079999176546	10.2934246063232	20.6079999176546	-0.431141525506973
 	 	20.6159999176226	15	20.6159999176226	10.2763814926147	20.6159999176226	1.21963310241699
 	 	20.6239999175906	10	20.6239999175906	10.2604465484619	20.6239999175906	-0.0823604315519333
 	 	20.6319999175587	14	20.6319999175587	10.2435064315796	20.6319999175587	1.00396513938904
 	 	20.6399999175267	15	20.6399999175267	10.2274217605591	20.6399999175267	1.23227441310883
 	 	20.6479999174947	16	20.6479999174947	10.2103042602539	20.6479999174947	1.44742393493652
 	 	20.6559999174628	17	20.6559999174628	10.1935081481934	20.6559999174628	1.65081679821014
 	 	20.6639999174308	15	20.6639999174308	10.1775913238525	20.6639999174308	1.24514055252075
 	 	20.6719999173988	15	20.6719999173988	10.1608943939209	20.6719999173988	1.24945163726807
 	 	20.6799999173669	15	20.6799999173669	10.1450958251953	20.6799999173669	1.2535308599472
 	 	20.6879999173349	13	20.6879999173349	10.1284961700439	20.6879999173349	0.796411871910095
 	 	20.6959999173029	11	20.6959999173029	10.1128187179565	20.6959999173029	0.267495214939117
 	 	20.703999917271	11	20.703999917271	10.0960235595703	20.703999917271	0.27255916595459
 	 	20.711999917239	11	20.711999917239	10.0804595947266	20.711999917239	0.277251869440079
 	 	20.719999917207	10	20.719999917207	10.064058303833	20.719999917207	-0.0202570147812366
 	 	20.7279999171751	12	20.7279999171751	10.0473976135254	20.7279999171751	0.563667774200439
 	 	20.7359999171431	6	20.7359999171431	10.03200340271	20.7359999171431	-1.64605844020844
 	 	20.7439999171111	13	20.7439999171111	10.0157442092896	20.7439999171111	0.827683627605438
 	 	20.7519999170792	8	20.7519999170792	10.0001554489136	20.7519999170792	-0.707161724567413
 	 	20.7599999170472	6	20.7599999170472	9.98399162292481	20.7599999170472	-1.62645781040192
 	 	20.7679999170152	9	20.7679999170152	9.96850776672363	20.7679999170152	-0.322835922241211
 	 	20.7759999169833	14	20.7759999169833	9.95244407653809	20.7759999169833	1.08175480365753
 	 	20.7839999169513	10	20.7839999169513	9.93706703186035	20.7839999169513	0.0199011527001858
 	 	20.7919999169193	8	20.7919999169193	9.9212760925293	20.7919999169193	-0.679273664951324
 	 	20.7999999168874	9	20.7999999168874	9.90572738647461	20.7999999168874	-0.301909118890762
 	 	20.8079999168554	11	20.8079999168554	9.89022254943848	20.8079999168554	0.334610491991043
 	 	20.8159999168234	8	20.8159999168234	9.87475967407227	20.8159999168234	-0.662827610969543
 	 	20.8239999167915	9	20.8239999167915	9.85902404785156	20.8239999167915	-0.286341339349747
 	 	20.8319999167595	10	20.8319999167595	9.8436450958252	20.8319999167595	0.0494437627494335
 	 	20.8399999167275	5	20.8399999167275	9.82830429077148	20.8399999167275	-2.15928339958191
 	 	20.8479999166956	14	20.8479999166956	9.81300258636475	20.8479999166956	1.11902213096619
 	 	20.8559999166636	10	20.8559999166636	9.79774475097656	20.8559999166636	0.0639587268233299
 	 	20.8639999166316	8	20.8639999166316	9.78252601623535	20.8639999166316	-0.630218088626862
 	 	20.8719999165997	15	20.8719999165997	9.76705551147461	20.8719999165997	1.35114049911499
 	 	20.8799999165677	8	20.8799999165677	9.75192070007324	20.8799999165677	-0.619397521018982
 	 	20.8879999165357	17	20.8879999165357	9.73682403564453	20.8879999165357	1.76157891750336
 	 	20.8959999165038	6	20.8959999165038	9.72177124023437	20.8959999165038	-1.51940679550171
 	 	20.9039999164718	10	20.9039999164718	9.70675659179688	20.9039999164718	0.0927317067980766
 	 	20.9119999164398	15	20.9119999164398	9.69150543212891	20.9119999164398	1.37064743041992
 	 	20.9199999164079	11	20.9199999164079	9.67657279968262	20.9199999164079	0.399028301239014
 	 	20.9279999163759	17	20.9279999163759	9.66195487976074	20.9279999163759	1.77973735332489
 	 	20.9359999163439	11	20.9359999163439	9.64710426330566	20.9359999163439	0.407913416624069
 	 	20.943999916312	6	20.943999916312	9.63202095031738	20.943999916312	-1.4827663898468
 	 	20.95199991628	12	20.95199991628	9.61725330352783	20.95199991628	0.68783974647522
 	 	20.959999916248	15	20.959999916248	9.602783203125	20.959999916248	1.39355540275574
 	 	20.9679999162161	11	20.9679999162161	9.58809089660644	20.9679999162161	0.425706624984741
 	 	20.9759999161841	14	20.9759999161841	9.57318305969238	20.9759999161841	1.18311655521393
 	 	20.9839999161521	8	20.9839999161521	9.55857086181641	20.9839999161521	-0.551038026809692
 	 	20.9919999161202	15	20.9919999161202	9.54425430297852	20.9919999161202	1.4086674451828
 	 	20.9999999160882	11	20.9999999160882	9.52972221374512	20.9999999160882	0.443305432796478
 	 	21.0079999160562	13	21.0079999160562	9.51498126983643	21.0079999160562	0.966570258140564
 	 	21.0159999160243	12	21.0159999160243	9.50077724456787	21.0159999160243	0.721463441848755
 	 	21.0239999159923	12	21.0239999159923	9.48636436462402	21.0239999159923	0.725624084472656
 	 	21.0319999159603	11	21.0319999159603	9.4719934463501	21.0319999159603	0.460711300373077
 	 	21.0399999159284	11	21.0399999159284	9.45765781402588	21.0399999159284	0.465033680200577
 	 	21.0479999158964	12	21.0479999158964	9.44359683990478	21.0479999158964	0.737970054149628
 	 	21.0559999158644	7	21.0559999158644	9.42911148071289	21.0559999158644	-0.918117821216583
 	 	21.0639999158325	12	21.0639999158325	9.41512489318848	21.0639999158325	0.746189177036285
 	 	21.0719999158005	12	21.0719999158005	9.40094947814941	21.0719999158005	0.750281274318695
 	 	21.0799999157685	11	21.0799999157685	9.38681030273437	21.0799999157685	0.486395001411438
 	 	21.0879999157366	8	21.0879999157366	9.37271308898926	21.0879999157366	-0.485327363014221
 	 	21.0959999157046	8	21.0959999157046	9.35865783691406	21.0959999157046	-0.480358093976974
 	 	21.1039999156726	9	21.1039999156726	9.34463691711426	21.1039999156726	-0.114878974854946
 	 	21.1119999156407	8	21.1119999156407	9.33087158203125	21.1119999156407	-0.470534145832062
 	 	21.1199999156087	15	21.1199999156087	9.31692981719971	21.1199999156087	1.46736240386963
